0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.19,-0.11,-0.26,0.19,0.11,-0.26,-0.19,-0.11,-0.26,-0.19,0.11,-0.26
0,0,-0.0001,-0,-0.0001,-0,0.26,-0.0005,-0.0271,0.0001,-0.0164,-0,0.0103,0.1901,-0.11,-0.26,0.1901,0.11,-0.26,-0.1899,-0.11,-0.26,-0.1899,0.11,-0.26
0,0,-0.0005,-0,-0.0003,-0,0.2602,-0.0009,-0.0487,0.0002,-0.0348,-0,0.0233,0.1903,-0.11,-0.2602,0.1903,0.11,-0.2602,-0.1897,-0.11,-0.2602,-0.1897,0.11,-0.2602
0,0,-0.0011,-0,-0.0008,-0,0.2605,-0.0012,-0.0648,0.0003,-0.0554,0,0.0392,0.1908,-0.11,-0.2605,0.1908,0.11,-0.2605,-0.1892,-0.11,-0.2605,-0.1892,0.11,-0.2605
0,0,-0.0018,-0,-0.0014,-0,0.261,-0.0014,-0.0755,0.0003,-0.078,0,0.0578,0.1914,-0.11,-0.261,0.1914,0.11,-0.261,-0.1886,-0.11,-0.261,-0.1886,0.11,-0.261
0,0,-0.0026,-0,-0.0024,0,0.2617,-0.0015,-0.0807,0.0002,-0.1028,0,0.0793,0.1924,-0.11,-0.2617,0.1924,0.11,-0.2617,-0.1876,-0.11,-0.2617,-0.1876,0.11,-0.2617
0,0,-0.0034,-0.0001,-0.0035,0,0.2626,-0.0015,-0.0804,0.0001,-0.1297,0,0.1036,0.1935,-0.11,-0.2626,0.1935,0.11,-0.2626,-0.1865,-0.11,-0.2626,-0.1865,0.11,-0.2626
0,0,-0.0042,-0.0001,-0.005,0,0.2638,-0.0014,-0.0747,-0,-0.1586,0,0.1306,0.195,-0.11,-0.2638,0.195,0.11,-0.2638,-0.185,-0.11,-0.2638,-0.185,0.11,-0.2638
0,0,-0.0049,-0.0001,-0.0067,0,0.2652,-0.0012,-0.0636,-0.0002,-0.1897,0,0.1605,0.1967,-0.11,-0.2652,0.1967,0.11,-0.2652,-0.1833,-0.11,-0.2652,-0.1833,0.11,-0.2652
0,0,-0.0054,-0.0001,-0.0088,0,0.267,-0.0009,-0.0469,-0.0004,-0.2228,0.0001,0.1931,0.1988,-0.11,-0.267,0.1988,0.11,-0.267,-0.1812,-0.11,-0.267,-0.1812,0.11,-0.267
