0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.19,-0.11,-0.26,0.19,0.11,-0.26,-0.19,-0.11,-0.26,-0.19,0.11,-0.26
0,-0,-0,0,0.0002,0,0.2603,0.0038,-0.0026,-0.0053,0.0424,0.0046,0.0534,0.1898,-0.11,-0.2603,0.1898,0.11,-0.2603,-0.1902,-0.11,-0.2603,-0.1902,0.11,-0.2603
0,-0.0001,-0.0001,0.0001,0.0008,0.0001,0.261,0.0068,-0.0047,-0.0095,0.0826,0.0076,0.0979,0.1898,-0.11,-0.2603,0.1898,0.11,-0.2603,-0.1902,-0.11,-0.2603,-0.1902,0.11,-0.2603
1,-0.0001,-0.0001,0.0001,0.0008,0.0001,0.261,0.0068,-0.0047,-0.0095,0.0826,0.0076,0.0979,0.1892,-0.1101,-0.261,-0.079,0.8022,-1.7762,0.0943,0.8644,-1.7878,-0.1908,0.1099,-0.261
1,-0.0002,-0.0001,0.0002,0.0019,0.0002,0.2622,0.0089,-0.0063,-0.0124,0.1205,0.0091,0.1333,0.1881,-0.1102,-0.2622,-0.0836,0.7959,-1.82,0.0952,0.863,-1.8326,-0.1919,0.1098,-0.2622
1,-0.0003,-0.0002,0.0002,0.0032,0.0003,0.2637,0.0102,-0.0075,-0.014,0.1562,0.0092,0.1596,0.1868,-0.1103,-0.2637,-0.0906,0.7818,-1.8785,0.0969,0.8568,-1.8931,-0.1932,0.1097,-0.2637
1,-0.0005,-0.0003,0.0004,0.005,0.0003,0.2654,0.0107,-0.0082,-0.0145,0.1897,0.0077,0.177,0.185,-0.1103,-0.2654,-0.0991,0.7582,-1.9389,0.099,0.8431,-1.9567,-0.195,0.1097,-0.2654
1,-0.0006,-0.0003,0.0005,0.007,0.0004,0.2672,0.0103,-0.0084,-0.0137,0.2209,0.0046,0.1853,0.183,-0.1104,-0.2672,-0.1082,0.7267,-1.9906,0.101,0.8221,-2.0125,-0.197,0.1096,-0.2672
1,-0.0008,-0.0004,0.0006,0.0094,0.0004,0.269,0.009,-0.0081,-0.0117,0.2499,0.0001,0.1847,0.1806,-0.1104,-0.269,-0.1163,0.693,-2.0261,0.1025,0.7981,-2.0523,-0.1994,0.1096,-0.269
1,-0.0009,-0.0005,0.0006,0.012,0.0004,0.2708,0.007,-0.0073,-0.0085,0.2766,-0.0059,0.175,0.178,-0.1104,-0.2708,-0.1214,0.6663,-2.0398,0.1028,0.7779,-2.0694,-0.202,0.1096,-0.2708
1,-0.0009,-0.0006,0.0007,0.0149,0.0003,0.2725,0.004,-0.006,-0.0041,0.3011,-0.0135,0.1562,0.1751,-0.1103,-0.2725,-0.1218,0.6494,-2.0249,0.1012,0.7633,-2.0562,-0.2049,0.1097,-0.2725
1,-0.0009,-0.0006,0.0007,0.018,0.0001,0.2739,0.0003,-0.0043,0.0015,0.3234,-0.0226,0.1285,0.172,-0.1101,-0.2739,-0.1192,0.6117,-1.9706,0.0967,0.727,-2.0051,-0.208,0.1099,-0.2739
1,-0.0009,-0.0006,0.0007,0.0214,-0.0001,0.2751,-0.0035,-0.0023,0.0072,0.3445,-0.032,0.0987,0.1686,-0.1099,-0.2751,-0.1152,0.5568,-1.8867,0.0908,0.6733,-1.926,-0.2114,0.1101,-0.2751
