       0,       0,       0,       0,       0,  0.2486,       0,       0,       0,       0,       0,       0, 0.17996,  -0.111,-0.03287, 0.17996,   0.111,-0.03287,-0.20004,  -0.111,-0.03287,-0.20004,   0.111,-0.03287
          0,          0,          0,          0,          0,     0.2486,  -0.014601,   0.054101, 4.8536e-05,  0.0015352,-0.00044255,   -0.03376,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
 4.8536e-07, 0.00054101,-0.00014601, 1.5352e-05,-4.4255e-06,    0.24826,  -0.028219,    0.10266,-4.3675e-05,  0.0043675, -0.0008282,  -0.083954,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-1.0129e-07,  0.0015676, -0.0004282, 5.9027e-05,-1.2708e-05,    0.24742,  -0.041769,    0.14242,-0.00041411,    0.01156, -0.0011393,   -0.13982,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-4.8523e-06,  0.0029918, -0.0008459, 0.00017463,-2.4101e-05,    0.24602,  -0.055545,    0.17246, -0.0010139,   0.025056,  -0.001383,   -0.19255,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-1.6451e-05,  0.0047164, -0.0014014, 0.00042519, -3.793e-05,     0.2441,  -0.068122,    0.19492, -0.0017121,   0.045625,  -0.001568,   -0.23482,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-3.6304e-05,  0.0066655, -0.0020827, 0.00088144,-5.3611e-05,    0.24175,   -0.07807,    0.20932, -0.0023164,   0.074044, -0.0016991,   -0.26118,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-6.3828e-05,  0.0087587, -0.0028636,  0.0016219,-7.0602e-05,    0.23914,  -0.083396,    0.21183, -0.0027208,     0.1114, -0.0017651,   -0.26802,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-9.7103e-05,   0.010877, -0.0036978,  0.0027359,-8.8253e-05,    0.23646,  -0.082182,    0.19918,  -0.002846,    0.15837, -0.0017449,   -0.25292,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-0.00013293,   0.012869,   -0.00452,  0.0043195, -0.0001057,    0.23393,  -0.072771,    0.16918, -0.0026535,    0.21517, -0.0016098,   -0.21433,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-0.00016712,    0.01456, -0.0052482,  0.0064713, -0.0001218,    0.23179,  -0.055125,    0.12341, -0.0022239,    0.28096, -0.0013366,   -0.15098,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
-0.00019583,   0.015794, -0.0057999,  0.0092809,-0.00013517,    0.23028,  -0.029904,   0.070112, -0.0015821,    0.35307,-0.00091392,  -0.061149,    0.17996,     -0.111,   -0.03287,    0.17996,      0.111,   -0.03287,   -0.20004,     -0.111,   -0.03287,   -0.20004,      0.111,   -0.03287
