 0.0032898,  -0.21063, -0.018719,   -4.8072,    2.0523,  0.057701,-0.0040401, -0.054976, 0.0015851,  -0.55709,   0.28406,  0.022807,    12.182,   -1.6641,         0,    9.2666,   0.72086,         0,   -11.543,  -0.76899,         0,   -4.7825,   -0.3413,         0
 0.0028179,  -0.21434, -0.019185,   -4.8926,    2.1386,  -0.18889,-0.0041962, -0.055632, 0.0016396,  -0.54879,   0.28327, -0.067036,    12.195,   -1.6824,         0,    9.2822,   0.70004,         0,   -11.514,  -0.79182,         0,   -4.7546,  -0.36559,         0
 0.0023062,   -0.2115, -0.018747,   -4.6283,    2.0079,  -0.21967,-0.0040054, -0.053438, 0.0016199,  -0.50441,    0.2632, -0.069635,    12.136,   -1.6578,         0,    9.2181,   0.72827,         0,    -11.58,  -0.75504,         0,   -4.8305,  -0.32456,         0
 0.0019478,  -0.20864, -0.018325,   -4.3731,    1.8836,  -0.24738,-0.0037978, -0.051241, 0.0015945,  -0.46292,   0.24442, -0.072114,    12.079,   -1.6339,         0,    9.1559,   0.75522,         0,   -11.643,  -0.72021,         0,   -4.9031,  -0.28594,         0
 0.0017293,  -0.20574, -0.017912,   -4.1271,    1.7658,  -0.27264,-0.0035876, -0.049049, 0.0015668,  -0.42419,   0.22686, -0.074509,    12.023,    -1.611,         0,    9.0955,   0.78084,         0,   -11.703,  -0.68734,         0,   -4.9724,  -0.24973,         0
 0.0016285,   -0.2028, -0.017506,   -3.8903,    1.6545,  -0.29596,-0.0033819, -0.046873, 0.0015379,  -0.38805,   0.21045, -0.076852,    11.969,   -1.5889,         0,    9.0371,   0.80514,         0,   -11.761,  -0.65639,         0,   -5.0383,  -0.21584,         0
  0.001622,  -0.19982, -0.017104,    -3.663,    1.5495,  -0.31781,-0.0031838, -0.044719,  0.001508,  -0.35437,   0.19512,  -0.07917,    11.916,   -1.5677,         0,    8.9806,   0.82816,         0,   -11.816,  -0.62729,         0,    -5.101,  -0.18416,         0
 0.0016881,  -0.19679, -0.016706,    -3.445,    1.4504,  -0.33858,-0.0029947, -0.042594, 0.0014769,  -0.32302,    0.1808, -0.081487,    11.864,   -1.5474,         0,    8.9261,   0.84994,         0,   -11.868,  -0.59996,         0,   -5.1606,  -0.15458,         0
 0.0018078,  -0.19372, -0.016311,   -3.2363,    1.3571,  -0.35865,-0.0028149, -0.040505, 0.0014442,  -0.29386,   0.16743, -0.083822,    11.814,    -1.528,         0,    8.8736,   0.87053,         0,   -11.918,   -0.5743,         0,    -5.217,  -0.12697,         0
 0.0019653,  -0.19061, -0.015918,   -3.0369,    1.2692,  -0.37833,-0.0026444, -0.038457, 0.0014098,  -0.26677,   0.15496, -0.086192,    11.766,   -1.5094,         0,    8.8231,   0.88998,         0,   -11.965,  -0.55024,         0,   -5.2703,  -0.10121,         0
